"","Acct","Permit_Type","PermitDate","Mapsco","Permit_Date","Count_Permits","Days_Since_Permit"
"5395","00000677035000000","Building (BU) Single Family  Addition","2018/08/28 00:00:00","44-K",2018-08-28,1,949
"5396","00000677032000000","Building (BU) Single Family  Addition","2018/08/28 00:00:00","44-K",2018-08-28,1,949
"5397","00000206359000000","Building (BU) Single Family  Addition","2018/08/28 00:00:00","36-Z",2018-08-28,1,949
"5398","00000206356000000","Building (BU) Single Family  Addition","2018/08/28 00:00:00","36-Z",2018-08-28,1,949
"5399","00000585541000000","Building (BU) Single Family  Addition","2018/08/27 00:00:00","24-J",2018-08-27,1,950
"5400","00000585538000000","Building (BU) Single Family  Addition","2018/08/27 00:00:00","24-J",2018-08-27,1,950
"5401","00000820105080000","Building (BU) Single Family  Addition","2018/08/28 00:00:00","6-N",2018-08-28,1,949
"5402","00000820105100000","Building (BU) Single Family  Addition","2018/08/28 00:00:00","6-N",2018-08-28,1,949
"5403","00000592786000000","Building (BU) Single Family  Addition","2018/08/27 00:00:00","23-D",2018-08-27,1,950
"5404","00000459052000000","Building (BU) Single Family  Addition","2018/08/28 00:00:00","44-X",2018-08-28,1,949
"5405","00000459049000000","Building (BU) Single Family  Addition","2018/08/28 00:00:00","44-X",2018-08-28,1,949
"5406","00000467749000000","Building (BU) Single Family  Addition","2018/08/28 00:00:00","54-L",2018-08-28,1,949
"5407","00000467017000000","Building (BU) Single Family  Addition","2018/08/31 00:00:00","53-R",2018-08-31,1,946
"5408","00000467020000000","Building (BU) Single Family  Addition","2018/08/31 00:00:00","53-R",2018-08-31,1,946
"5409","00000338518000000","Building (BU) Single Family  Addition","2018/08/29 00:00:00","54-N",2018-08-29,1,948
"5410","00000338515000000","Building (BU) Single Family  Addition","2018/08/29 00:00:00","54-N",2018-08-29,1,948
"5411","00000794273640000","Building (BU) Single Family  Addition","2018/08/29 00:00:00","26-D",2018-08-29,1,948
"5412","00000899864700000","Building (BU) Single Family  Addition","2018/09/05 00:00:00","69A-G",2018-09-05,1,941
"5413","00000513958000000","Building (BU) Single Family  Addition","2018/10/11 00:00:00","48-W",2018-10-11,1,905
"5414","00000338683000000","Building (BU) Single Family  Addition","2018/09/05 00:00:00","54-N",2018-09-05,1,941
"5415","00000338686000000","Building (BU) Single Family  Addition","2018/09/05 00:00:00","54-N",2018-09-05,1,941
"5416","00000338680000000","Building (BU) Single Family  Addition","2018/09/05 00:00:00","54-N",2018-09-05,1,941
"5417","00000273994000000","Building (BU) Single Family  Addition","2018/09/14 00:00:00","54-A",2018-09-14,1,932
"5418","00000273991000000","Building (BU) Single Family  Addition","2018/09/14 00:00:00","54-A",2018-09-14,1,932
"5419","00000796560400000","Building (BU) Single Family  Addition","2018/08/30 00:00:00","15-C",2018-08-30,1,947
"5420","00000796556000000","Building (BU) Single Family  Addition","2018/08/30 00:00:00","15-C",2018-08-30,1,947
"5421","00000796555900000","Building (BU) Single Family  Addition","2018/08/30 00:00:00","15-C",2018-08-30,1,947
"5422","00882300010010000","Building (BU) Single Family  Addition","2018/08/31 00:00:00","70-B",2018-08-31,1,946
"5423","00000796498800000","Building (BU) Single Family  Addition","2018/08/30 00:00:00","15-D",2018-08-30,1,947
"5424","00000793204000000","Building (BU) Single Family  Addition","2018/10/09 00:00:00","27-P",2018-10-09,1,907
"5425","00000793207000000","Building (BU) Single Family  Addition","2018/10/09 00:00:00","27-P",2018-10-09,1,907
"5426","00000747700000000","Building (BU) Single Family  Addition","2018/09/28 00:00:00","28-N",2018-09-28,1,918
"5427","00000747793000000","Building (BU) Single Family  Addition","2018/09/28 00:00:00","28-N",2018-09-28,1,918
"5428","007916000E0200000","Building (BU) Single Family  Addition","2018/09/17 00:00:00","33-V",2018-09-17,1,929
"5429","007916000E0190000","Building (BU) Single Family  Addition","2018/09/17 00:00:00","33-V",2018-09-17,1,929
"5430","00000205546000000","Building (BU) Single Family  Addition","2018/09/04 00:00:00","36-N",2018-09-04,1,942
"5431","00000205543000000","Building (BU) Single Family  Addition","2018/09/04 00:00:00","36-N",2018-09-04,1,942
"5432","00000336694000000","Building (BU) Single Family  Addition","2018/08/30 00:00:00","54-N",2018-08-30,2,947
"5433","00000336697000000","Building (BU) Single Family  Addition","2018/08/30 00:00:00","54-N",2018-08-30,2,947
"5434","00000349840000000","Building (BU) Single Family  Addition","2018/08/31 00:00:00","34-H,35-E",2018-08-31,1,946
"5435","008813000D0230000","Building (BU) Single Family  Addition","2018/08/31 00:00:00","70-P",2018-08-31,1,946
"5436","008813000D0240000","Building (BU) Single Family  Addition","2018/08/31 00:00:00","70-P",2018-08-31,1,946
"5437","00000451660000000","Building (BU) Single Family  Addition","2018/09/05 00:00:00","55-Y",2018-09-05,1,941
"5438","00000451627000000","Building (BU) Single Family  Addition","2018/09/05 00:00:00","55-Y",2018-09-05,1,941
"5439","00000451663000000","Building (BU) Single Family  Addition","2018/09/05 00:00:00","55-Y",2018-09-05,1,941
"5440","00000451624000000","Building (BU) Single Family  Addition","2018/09/05 00:00:00","55-Y",2018-09-05,1,941
"5441","00000328615000000","Building (BU) Single Family  Addition","2018/09/04 00:00:00","53-D",2018-09-04,1,942
"5442","00000328618000000","Building (BU) Single Family  Addition","2018/09/04 00:00:00","53-D",2018-09-04,2,942
"5443","00000194518000000","Building (BU) Single Family  Addition","2018/09/04 00:00:00","35-Z",2018-09-04,1,942
"5444","00000194551000000","Building (BU) Single Family  Addition","2018/09/04 00:00:00","35-Z",2018-09-04,1,942
"5445","00000608353000000","Building (BU) Single Family  Addition","2018/08/31 00:00:00","23-F",2018-08-31,1,946
"5446","00000813781000000","Building (BU) Single Family  Addition","2018/08/22 00:00:00","69-P",2018-08-22,1,955
"5447","00000813784000000","Building (BU) Single Family  Addition","2018/08/22 00:00:00","69-P",2018-08-22,1,955
"5448","00000236347000000","Building (BU) Single Family  Addition","2018/09/07 00:00:00","36-Q",2018-09-07,1,939
"5449","00000236350000000","Building (BU) Single Family  Addition","2018/09/07 00:00:00","36-Q",2018-09-07,1,939
"5450","00000314488000000","Building (BU) Single Family  Addition","2018/09/07 00:00:00","54-K",2018-09-07,1,939
"5451","00000314485000000","Building (BU) Single Family  Addition","2018/09/07 00:00:00","54-K",2018-09-07,1,939
"5452","00000629293000000","Building (BU) Single Family  Addition","2018/08/30 00:00:00","49-W",2018-08-30,1,947
"5453","00000243568000000","Building (BU) Single Family  Addition","2018/09/13 00:00:00","37-A",2018-09-13,1,933
"5454","00000243571000000","Building (BU) Single Family  Addition","2018/09/13 00:00:00","37-A",2018-09-13,1,933
"5455","00000321892000000","Building (BU) Single Family  Addition","2018/09/25 00:00:00","37-B,37-F",2018-09-25,1,921
"5456","00000321889000000","Building (BU) Single Family  Addition","2018/09/25 00:00:00","37-B,37-F",2018-09-25,1,921
"5457","00000271582000000","Building (BU) Single Family  Addition","2018/09/04 00:00:00","54-J",2018-09-04,1,942
"5458","00000440029000000","Building (BU) Single Family  Addition","2018/09/05 00:00:00","48-S",2018-09-05,1,941
"5459","00000187522000000","Building (BU) Single Family  Addition","2018/09/10 00:00:00","36-S",2018-09-10,1,936
"5460","00000581551000000","Building (BU) Single Family  Addition","2018/10/04 00:00:00","24-B",2018-10-04,2,912
"5461","00000185677000000","Building (BU) Single Family  Addition","2018/09/21 00:00:00","36-P",2018-09-21,3,925
"5462","00000185680000000","Building (BU) Single Family  Addition","2018/09/21 00:00:00","36-P",2018-09-21,2,925
"5463","00000410542000000","Building (BU) Single Family  Addition","2018/09/07 00:00:00","25-K",2018-09-07,1,939
"5464","005492001302A0000","Building (BU) Single Family  Addition","2018/09/07 00:00:00","25-K",2018-09-07,1,939
"5465","00000731782000000","Building (BU) Single Family  Addition","2018/09/14 00:00:00","15-M",2018-09-14,1,932
"5466","00000899869550000","Building (BU) Single Family  Addition","2018/08/28 00:00:00","69A-D,69A-H",2018-08-28,1,949
"5467","00000899869600000","Building (BU) Single Family  Addition","2018/08/28 00:00:00","69A-D,69A-H",2018-08-28,1,949
"5468","00871100030010000","Building (BU) Single Family  Addition","2018/09/06 00:00:00","61B-R",2018-09-06,1,940
"5469","00000429232000000","Building (BU) Single Family  Addition","2018/09/12 00:00:00","27-T",2018-09-12,1,934
"5470","00000429229000000","Building (BU) Single Family  Addition","2018/09/12 00:00:00","27-T",2018-09-12,1,934
"5471","00000661111000000","Building (BU) Single Family  Addition","2018/09/14 00:00:00","15-X",2018-09-14,1,932
"5472","00000526738000000","Building (BU) Single Family  Addition","2018/10/12 00:00:00","24-K",2018-10-12,1,904
"5473","00000794140700000","Building (BU) Single Family  Addition","2018/09/11 00:00:00","27-J",2018-09-11,1,935
"5474","00000794140030000","Building (BU) Single Family  Addition","2018/09/11 00:00:00","27-J",2018-09-11,1,935
"5475","00000794140040000","Building (BU) Single Family  Addition","2018/09/11 00:00:00","27-J",2018-09-11,1,935
"5476","00000519283000000","Building (BU) Single Family  Addition","2018/09/10 00:00:00","37-D",2018-09-10,1,936
"5477","00000519280000000","Building (BU) Single Family  Addition","2018/09/10 00:00:00","37-D",2018-09-10,1,936
"5478","0067950C0001A0000","Building (BU) Single Family  Addition","2018/09/14 00:00:00","49-T",2018-09-14,1,932
"5479","00000519574000000","Building (BU) Single Family  Addition","2018/09/14 00:00:00","37-D",2018-09-14,1,932
"5480","00000519577000000","Building (BU) Single Family  Addition","2018/09/14 00:00:00","37-D",2018-09-14,1,932
"5481","00000230380000000","Building (BU) Single Family  Addition","2018/09/11 00:00:00","36-U",2018-09-11,1,935
"5482","00000280186000000","Building (BU) Single Family  Addition","2018/09/19 00:00:00","55-F,55-K",2018-09-19,1,927
"5483","00000280234000000","Building (BU) Single Family  Addition","2018/09/19 00:00:00","55-F,55-K",2018-09-19,1,927
"5484","00000280183000000","Building (BU) Single Family  Addition","2018/09/19 00:00:00","55-F,55-K",2018-09-19,1,927
"5485","00000739198000000","Building (BU) Single Family  Addition","2018/09/12 00:00:00","25-C",2018-09-12,1,934
"5486","00000736756000000","Building (BU) Single Family  Addition","2018/09/17 00:00:00","27-U",2018-09-17,1,929
"5487","005522000307A0000","Building (BU) Single Family  Addition","2018/09/14 00:00:00","24-H",2018-09-14,1,932
"5488","00000360649000000","Building (BU) Single Family  Addition","2018/09/14 00:00:00","52-R",2018-09-14,1,932
"5489","00000360652000000","Building (BU) Single Family  Addition","2018/09/14 00:00:00","52-R",2018-09-14,1,932
"5490","00000370774000000","Building (BU) Single Family  Addition","2018/09/17 00:00:00","37-V",2018-09-17,1,929
"5491","00748100060070000","Building (BU) Single Family  Addition","2018/10/03 00:00:00","28-W",2018-10-03,1,913
"5492","00000737521000000","Building (BU) Single Family  Addition","2018/10/03 00:00:00","28-W",2018-10-03,1,913
"5493","00000360196000000","Building (BU) Single Family  Addition","2018/09/21 00:00:00","53-J",2018-09-21,1,925
"5494","00000164944000000","Building (BU) Single Family  Addition","2018/09/18 00:00:00","46-D",2018-09-18,1,928
"5495","00000164941000000","Building (BU) Single Family  Addition","2018/09/18 00:00:00","46-D",2018-09-18,1,928
"5496","00000246961000000","Building (BU) Single Family  Addition","2018/09/19 00:00:00","37-N",2018-09-19,1,927
"5497","00000246964000000","Building (BU) Single Family  Addition","2018/09/19 00:00:00","37-N",2018-09-19,1,927
"5498","00000751525000000","Building (BU) Single Family  Addition","2018/09/19 00:00:00","74-C",2018-09-19,1,927
"5499","00000234832000000","Building (BU) Single Family  Addition","2018/09/19 00:00:00","36-Q",2018-09-19,1,927
"5500","00000234835000000","Building (BU) Single Family  Addition","2018/09/19 00:00:00","36-Q",2018-09-19,1,927
"5501","00000346729000000","Building (BU) Single Family  Addition","2018/09/19 00:00:00","36-R,36-V",2018-09-19,1,927
"5502","00000402934000000","Building (BU) Single Family  Addition","2018/09/20 00:00:00","25-Z",2018-09-20,1,926
"5503","00000402931000000","Building (BU) Single Family  Addition","2018/09/20 00:00:00","25-Z",2018-09-20,1,926
"5504","00000661228000000","Building (BU) Single Family  Addition","2018/09/17 00:00:00","15-X",2018-09-17,1,929
"5505","00000406921000000","Building (BU) Single Family  Addition","2018/09/14 00:00:00","25-Q,25-U",2018-09-14,1,932
"5506","00000406993000000","Building (BU) Single Family  Addition","2018/09/14 00:00:00","25-Q,25-U",2018-09-14,1,932
"5507","00000406996000000","Building (BU) Single Family  Addition","2018/09/14 00:00:00","25-Q,25-U",2018-09-14,1,932
"5508","00000342043000000","Building (BU) Single Family  Addition","2018/09/18 00:00:00","34-G",2018-09-18,2,928
"5509","00000342040000000","Building (BU) Single Family  Addition","2018/09/18 00:00:00","34-G",2018-09-18,2,928
"5510","00000490534000000","Building (BU) Single Family  Addition","2018/09/20 00:00:00","53-U",2018-09-20,1,926
"5511","00000490537000000","Building (BU) Single Family  Addition","2018/09/20 00:00:00","53-U",2018-09-20,1,926
"5512","00000820107500000","Building (BU) Single Family  Addition","2018/09/20 00:00:00","5-R",2018-09-20,1,926
"5513","00000820107480000","Building (BU) Single Family  Addition","2018/09/20 00:00:00","5-R",2018-09-20,1,926
"5514","00000722863000000","Building (BU) Single Family  Addition","2018/09/25 00:00:00","39-N,39-S",2018-09-25,1,921
"5515","00000799486600000","Building (BU) Single Family  Addition","2018/10/17 00:00:00","5-Q",2018-10-17,1,899
"5516","00000799486500000","Building (BU) Single Family  Addition","2018/10/17 00:00:00","5-Q",2018-10-17,1,899
"5517","00000314419000000","Building (BU) Single Family  Addition","2018/09/19 00:00:00","54-K,54-P",2018-09-19,1,927
"5518","00000314416000000","Building (BU) Single Family  Addition","2018/09/19 00:00:00","54-K,54-P",2018-09-19,1,927
"5519","00000314506000000","Building (BU) Single Family  Addition","2018/09/19 00:00:00","54-K,54-P",2018-09-19,3,927
"5520","00000170467000000","Building (BU) Single Family  Addition","2018/09/17 00:00:00","46-T,46-X",2018-09-17,1,929
"5521","00000170464000000","Building (BU) Single Family  Addition","2018/09/17 00:00:00","46-T,46-X",2018-09-17,1,929
"5522","00000794289380000","Building (BU) Single Family  Addition","2018/10/04 00:00:00","26-H",2018-10-04,1,912
"5523","00000454921000000","Building (BU) Single Family  Addition","2018/09/20 00:00:00","55-Q",2018-09-20,1,926
"5524","00000454927000000","Building (BU) Single Family  Addition","2018/09/20 00:00:00","55-Q",2018-09-20,1,926
"5525","00000342949000000","Building (BU) Single Family  Addition","2018/09/20 00:00:00","34-H",2018-09-20,1,926
"5526","00000342946000000","Building (BU) Single Family  Addition","2018/09/20 00:00:00","34-H",2018-09-20,1,926
"5527","00000313876000000","Building (BU) Single Family  Addition","2018/09/20 00:00:00","54-P",2018-09-20,2,926
"5528","00000313867000000","Building (BU) Single Family  Addition","2018/09/20 00:00:00","54-P",2018-09-20,2,926
"5529","00028800020050000","Building (BU) Single Family  Addition","2018/11/28 00:00:00","45-G",2018-11-28,2,857
"5530","00028800020030000","Building (BU) Single Family  Addition","2018/11/28 00:00:00","45-G",2018-11-28,1,857
"5531","00028800020040000","Building (BU) Single Family  Addition","2018/11/28 00:00:00","45-G",2018-11-28,2,857
"5532","00000774754000000","Building (BU) Single Family  Addition","2018/09/10 00:00:00","59-Y",2018-09-10,1,936
"5533","00000774757000000","Building (BU) Single Family  Addition","2018/09/10 00:00:00","59-Y",2018-09-10,1,936
"5534","00000517903000000","Building (BU) Single Family  Addition","2018/09/24 00:00:00","38-A",2018-09-24,1,922
"5535","00000517900000000","Building (BU) Single Family  Addition","2018/09/24 00:00:00","38-A",2018-09-24,1,922
"5536","00000359605000000","Building (BU) Single Family  Addition","2018/09/24 00:00:00","53-J",2018-09-24,1,922
"5537","00000359602000000","Building (BU) Single Family  Addition","2018/09/24 00:00:00","53-J",2018-09-24,1,922
"5538","00000359851000000","Building (BU) Single Family  Addition","2018/09/24 00:00:00","53-J",2018-09-24,2,922
"5539","002870000E0120000","Building (BU) Single Family  Addition","2018/09/27 00:00:00","36-L",2018-09-27,2,919
"5540","002870000E0130000","Building (BU) Single Family  Addition","2018/09/27 00:00:00","36-L",2018-09-27,2,919
